LWAGE	GRADE	UNION
1.549015	12	1
1.820029	12	1
1.851254702	12	1
1.861079	12	1
0.9247514	10	0
0.9890447	10	1
0.7742127	10	0
1.049504757	10	0
1.529966831	10	0
1.708803415	10	0
1.727956533	10	0
1.701063156	10	0
1.311359	10	1
1.276543498	10	0
1.862113237	10	0
1.757596731	10	0
1.720071554	10	0
1.765961766	10	0
1.927516699	10	0
1.952050686	10	0
1.860551	13	0
2.04889679	13	0
1.992835	13	0
1.874445677	13	0
1.203502536	13	0
1.619740844	13	0
2.074398279	13	0
1.772866368	13	0
1.192349315	11	1
2.241362333	11	0
2.311621189	11	0
1.816002131	11	1
1.533093214	11	0
1.846897721	11	0
1.977043509	11	0
1.765871644	11	0
1.379506588	8	1
1.779337	8	0
1.223149	8	0
1.255406499	8	0
1.544433117	8	0
1.30109489	8	0
1.563572645	8	0
1.800216198	8	1
2.465829849	15	0
2.541477	15	0
3.085833549	15	0
3.229487419	15	0
2.620471478	15	0
2.691429	15	0
2.606379509	15	0
2.235651731	15	0
1.711406	12	1
1.937419415	12	1
2.026975632	12	1
2.24865818	12	1
2.069253683	12	1
2.279271841	12	1
2.15135932	12	1
2.165307283	12	1
1.349392533	12	0
1.683545828	12	0
1.690503359	12	0
1.762224	12	0
1.772158504	12	0
1.952072501	12	0
1.946565	12	0
1.706928253	12	0
1.918003201	12	0
1.609438	12	1
1.621510506	12	1
1.660871625	12	1
1.682546377	12	0
1.708803415	12	1
1.745894194	12	1
1.760995507	12	1
0.556787133	11	0
1.028315902	11	0
1.008406	11	0
0.9463205	11	1
1.195068121	11	1
1.11078608	11	1
1.224699497	11	0
1.066363335	11	0
1.342639089	6	1
1.389872193	6	0
1.480263233	6	0
1.370134711	6	0
1.118544579	6	0
1.400487	6	0
1.111385822	6	0
1.907599	6	0
1.328155637	12	1
1.347073674	12	1
1.380348444	12	1
1.350716591	12	1
1.43568635	12	1
1.583640218	12	1
1.25341773	12	1
1.589145184	12	1
1.376056	12	0
1.390223622	12	0
1.439328313	12	0
1.604782104	12	0
1.490174532	12	0
1.44053936	12	0
1.222646117	12	0
1.296299	12	0
1.351479769	15	0
1.417183161	15	1
1.599518538	15	0
1.683883	15	0
1.681777477	15	0
1.680153	15	1
1.967356443	15	1
1.934488535	15	1
1.150748	12	1
1.442322135	12	1
0.8907529	12	1
1.150268197	12	0
1.220672846	12	0
0.8875389	12	0
1.409814477	12	1
1.589145184	12	1
1.289394498	11	0
1.408414483	11	0
1.666749239	11	1
2.172938585	11	1
1.892080188	11	1
2.460847378	11	1
2.401301146	11	1
2.404368401	11	1
1.939205408	8	0
1.307421088	8	1
1.420402884	8	0
0.556097	8	0
1.404191494	8	0
1.743489	8	0
1.478365779	8	0
1.462543368	8	0
1.38127923	15	0
1.660277605	15	0
1.828350544	15	0
1.98011148	15	0
2.153966665	15	0
2.090975523	15	0
2.125407	15	0
2.169963	15	0
1.315561414	10	1
1.372543216	10	0
1.482263207	10	0
1.591878653	10	0
1.682546377	10	0
1.414323568	10	1
1.937986374	10	0
2.035432339	10	1
1.339410782	12	0
1.934860349	12	1
1.210930228	12	1
0.9348981	12	1
1.650820613	12	1
1.799449	12	1
1.900045	12	1
1.952050686	12	1
1.407177567	11	1
1.609438	11	1
1.634920239	11	1
1.725410104	11	1
1.880372167	11	0
1.935892	11	1
2.15135932	11	1
1.907599	11	1
1.178336	12	0
1.131652117	12	0
1.172242761	12	1
1.235203743	12	0
1.440804362	12	1
1.419756889	12	1
1.698937178	12	1
1.178565	12	1
1.758373	14	0
1.735064149	14	0
1.827362537	14	0
1.820720315	14	0
2.021791697	14	0
1.976682782	14	0
1.95661521	14	0
2.066069365	14	0
1.416451216	12	0
1.229290605	12	0
1.440792799	12	0
2.405623436	12	0
2.028292179	12	0
1.114162564	12	0
1.495195389	12	0
1.515037179	12	0
1.794139266	11	0
2.937463284	11	0
3.472707	11	0
2.970510244	11	0
3.777492	11	0
4.05186	11	0
3.292909	11	0
3.096304	11	0
0.904074	13	0
1.187443495	13	0
0.8537073	13	1
1.695104718	13	0
1.140349865	13	1
1.035074234	13	0
1.494579792	13	0
1.432799101	13	0
1.745914817	12	1
1.509673357	12	0
1.572720289	12	0
1.230088711	12	0
1.939223409	12	0
2.002110243	12	0
2.03357625	12	0
2.104253531	12	0
2.205955267	15	0
2.07727	15	0
2.343089342	15	0
2.267007351	15	0
2.335847616	15	0
2.359915733	15	0
2.544402	15	0
2.274248	15	0
1.476082563	12	0
2.200802326	12	1
0.9582279	12	0
1.965573668	12	0
1.636951685	12	0
1.6499089	12	0
1.943311453	12	0
2.017083168	12	0
2.222182	12	0
2.244316	12	1
2.160507	12	1
2.210918	12	1
2.343944788	12	1
2.416549444	12	1
2.410870552	12	1
2.357515812	12	1
1.841251731	12	1
1.7525388	12	1
1.815666556	12	1
1.843193173	12	1
1.800329447	12	1
1.765961766	12	0
1.851254702	12	1
1.733726382	12	1
1.396486	15	0
1.583339214	15	0
1.91631	15	0
1.899481773	15	0
2.15708518	15	0
2.207794428	15	0
2.300701857	15	0
2.682278	15	0
2.035786152	12	0
1.906689405	12	0
2.215857	12	0
0.3852569	12	0
1.448721	12	0
1.772392631	12	0
1.364382386	12	0
1.604649425	12	0
1.579027772	12	0
1.624705434	12	0
1.729724	12	0
1.76584363	12	0
1.290984154	12	0
-0.8895563	12	0
1.870672822	12	0
2.089920521	12	0
1.735681653	14	0
1.574070811	14	0
1.441595674	14	0
2.547255754	14	0
2.991472721	14	0
3.011443615	14	0
3.099274635	14	0
3.096661568	14	0
1.694859624	6	1
1.732547641	6	0
1.469596624	6	0
1.591878653	6	0
1.743171	6	0
1.581781	6	0
1.120367169	6	0
1.621685624	6	0
1.587961793	8	1
1.548813343	8	0
1.55053246	8	0
1.394949913	8	0
1.474907	8	0
1.379914761	8	0
1.436220169	8	0
1.658000708	8	0
1.106671572	3	0
1.241713166	3	0
1.419569135	3	0
1.591878653	3	0
1.584907889	3	0
1.514647365	3	0
1.407226563	3	0
1.707802773	3	0
1.238758922	11	0
1.386294365	11	0
1.458991528	11	0
1.350716591	11	0
1.357124	11	0
1.453962445	11	0
1.406287193	11	0
1.352756381	11	0
1.914512753	11	1
1.843052745	11	1
1.715125322	11	1
1.398005486	11	1
1.682546377	11	1
1.871322274	11	1
1.952794194	11	0
2.370432377	11	1
1.447999597	8	0
1.347073674	8	0
1.589627743	8	0
1.644960165	8	0
1.474907	8	0
1.491525	8	0
1.563572645	8	0
1.410776258	8	0
2.238261461	14	0
2.284885406	14	0
2.062142134	14	0
2.269025564	14	0
0.7837149	14	0
3.239679	14	0
2.397604227	14	0
3.221940517	14	0
0.424667031	8	1
1.442383885	8	0
1.433595657	8	0
1.396141887	8	0
1.421181679	8	1
1.384125233	8	1
1.309657454	8	1
0.9716644	8	0
1.950793	12	0
1.915413141	12	0
1.938934565	12	0
2.154828548	12	0
1.179442763	12	0
1.397220492	12	0
1.812192559	12	1
2.072512388	12	1
1.824751854	10	0
1.971228	10	1
2.333062172	10	1
2.24865818	10	1
2.135120392	10	1
2.368724823	10	1
2.34865737	10	1
2.34427	10	0
1.442858219	12	0
1.420811892	12	0
1.690503359	12	0
1.64744854	12	1
1.95448	12	1
1.871322274	12	0
2.005988359	12	1
1.673796177	12	1
1.779356718	12	0
1.699294209	12	0
1.637258887	12	0
1.668251634	12	0
1.682546377	12	0
1.596885443	12	0
1.682178378	12	0
1.834267616	12	1
1.415166378	11	0
1.557002	11	0
2.057612658	11	0
1.351785541	11	0
1.387895584	11	1
1.425922275	11	0
1.520666838	11	0
1.524606705	11	0
1.964307785	12	0
2.030170441	12	1
2.073495626	12	1
2.043863773	12	0
2.088011503	12	1
2.133686543	12	1
2.113619	12	0
1.952050686	12	1
1.027866364	10	0
0.9841682	10	1
1.456472516	10	0
1.333714604	10	0
1.41755569	10	0
1.557207	10	0
1.643181443	10	0
1.950716138	10	0
1.391246796	8	0
1.494304	8	0
1.4407444	8	0
1.400253	8	0
1.474588633	8	0
1.40629065	8	0
1.463255525	8	0
1.567807317	8	0
1.293391109	8	1
1.609438	8	0
1.467359781	8	0
1.547777534	8	0
1.611318827	8	0
1.576951265	8	0
1.706229	8	0
1.706928253	8	0
1.172409534	10	0
0.426944137	10	1
1.510015	10	0
-0.06954938	10	1
1.827728391	10	1
1.79336071	10	1
1.991016626	10	1
1.952050686	10	1
1.351815701	12	0
1.196250796	12	0
0.6411621	12	0
1.116144419	12	0
0.9893992	12	0
1.137353	12	0
1.052747	12	0
1.21445179	12	0
0.9624918	10	0
1.03412962	10	1
0.8542553	10	1
1.091686368	10	1
0.8558678	10	0
0.8215002	10	0
0.934964	10	1
1.013781071	10	0
1.856127739	12	1
2.180611849	12	1
2.426652	12	1
2.372793674	12	1
2.703572512	12	1
2.9219	12	1
2.164912224	12	0
1.886791229	12	0
0.554400265	15	0
1.115961909	15	1
1.31537	15	0
1.259903789	15	0
1.296499372	15	0
-1.155181646	15	0
1.288347602	15	0
1.366001606	15	0
1.198258877	11	0
1.529395223	11	0
1.526783228	11	1
1.497151494	11	1
1.514127731	11	1
1.728221416	11	1
-0.6997917	11	1
1.580634475	11	1
1.194742084	8	0
1.183353543	8	0
1.137697697	8	0
1.367037296	8	0
1.344394	8	0
1.532264	8	0
1.192793131	8	0
1.067848325	8	0
1.638043165	11	0
1.783047557	11	0
1.638513207	11	0
1.770872474	11	0
1.97313118	11	0
2.022145271	11	0
1.923750281	11	0
2.035432339	11	0
0.8091868	11	0
1.263692	11	0
1.354564309	11	0
1.470517874	11	0
1.363681436	11	0
1.819571257	11	0
1.537005663	11	0
1.524606705	11	0
1.227709	12	0
1.167828441	12	0
0.7084505	12	0
0.9615011	12	0
0.6740973	12	0
0.9843019	12	0
0.7273246	12	0
0.7490159	12	0
-0.7648809	12	0
1.649516106	12	0
1.872825	12	0
1.613375	12	0
1.627983	12	0
1.648178697	12	0
1.796819568	12	0
1.676230192	12	0
0.9920741	11	1
0.8982361	11	0
0.9699908	11	0
0.804004252	11	0
1.305523396	11	0
1.476625204	11	1
-0.9812042	11	0
0.7911184	11	0
1.52112186	10	1
1.13498	10	1
1.755041838	10	1
1.786034703	10	1
1.854396582	10	1
1.920112491	10	1
1.946565	10	1
1.952050686	10	1
1.224856	12	0
1.356735587	12	0
1.537357	12	0
1.749195	12	0
1.66767776	12	1
1.495127559	12	0
1.23554945	12	0
0.8233793	12	0
1.700794339	12	0
1.5502491	12	0
1.679744124	12	0
1.786034703	12	0
1.682546377	12	0
1.622861	12	0
1.85579	12	0
1.688990593	12	0
1.615636587	12	0
1.980007648	12	0
1.844273	12	0
1.622107744	12	0
1.801291466	12	0
1.586156487	12	0
1.547530651	12	0
1.54658556	12	0
1.659195542	8	0
1.325931191	8	0
1.5719	8	0
1.437728	8	0
1.515763	8	0
1.43281734	8	0
1.529671	8	0
1.74711	8	0
1.425526738	12	0
1.198307	12	0
1.520725	12	0
1.994583249	12	0
1.709979177	12	0
1.829947	12	0
2.457208633	12	0
1.5695014	12	0
1.007498384	13	1
2.065973282	13	1
2.197990179	13	1
2.297929287	13	1
2.171184	13	1
2.240732	13	1
2.227550268	13	1
2.220964193	13	1
1.531362176	12	0
1.677315354	12	0
1.24087739	12	0
1.482765555	12	0
1.210621476	12	0
1.633858681	12	0
1.756944	12	0
1.861079	12	0
1.244274139	11	0
0.835287	11	0
1.179677725	11	0
1.243674874	11	0
1.67536068	11	0
1.633753419	11	0
1.593885779	11	0
1.537852	11	0
1.297176719	12	1
1.326870918	12	1
1.281030178	12	1
1.342592835	12	1
1.334760427	12	1
1.489141345	12	1
1.760324717	12	1
1.62770319	12	1
1.230645299	13	1
1.326870918	13	1
1.285124779	13	0
1.169464	13	0
1.226642847	13	0
1.273485303	13	0
1.262467623	13	1
1.119141579	13	0
1.266279697	13	0
1.397785902	13	0
1.504920721	13	0
1.517770767	13	0
1.509886742	13	0
1.888038	13	0
1.763633	13	0
1.892331481	13	0
2.058924437	12	0
2.292497	12	0
2.298985481	12	1
2.402047157	12	1
2.390964508	12	1
2.406504	12	1
2.519084215	12	1
2.524854	12	1
1.42942822	12	0
1.442383885	12	0
1.57927382	12	0
1.490573168	12	0
1.788857	12	0
1.602265716	12	0
1.498032451	12	0
2.118713	12	0
0.9816717	11	0
-0.220918849	11	0
1.185463667	11	0
1.396913	11	0
1.307853	11	0
1.652713895	11	0
1.158107519	11	0
0.4595171	11	0
1.241182923	12	1
1.271414	12	1
1.423654437	12	0
1.160250545	12	0
1.228116751	12	0
1.383844	12	0
1.149982095	12	1
1.156881928	12	1
1.047522	12	0
1.123930097	12	1
1.061894655	12	1
0.9269024	12	0
1.050023794	12	1
1.072814584	12	0
1.117285609	12	1
1.119141579	12	0
1.556034	11	0
2.000533	11	0
1.585918903	11	0
1.74036622	11	0
1.866267562	11	0
2.133686543	11	0
2.154777	11	0
1.939657807	11	0
1.451502204	11	0
2.276037216	11	1
2.011175632	11	0
2.227178335	11	1
2.205794573	11	0
2.207794428	11	0
2.187727	11	0
2.074653	11	1
1.812642694	14	1
1.967650175	14	1
2.068939686	14	1
2.210918	14	1
2.343944788	14	1
2.309577227	14	1
2.381883	14	1
2.282292366	14	1
1.829710603	12	0
1.483992	12	0
1.460391164	12	0
1.412410259	12	1
1.074813485	12	0
1.720146	12	0
2.174655	12	0
1.812288761	12	0
1.399805546	9	0
1.391406536	9	0
1.380151272	9	0
1.733837128	9	1
1.556777	9	0
1.764922857	9	0
1.673062563	9	0
1.301855683	9	1
1.57933557	12	0
1.600313	12	0
2.400315	12	0
2.361105204	12	1
2.273077488	12	1
2.443347454	12	1
2.503426	12	1
2.309376478	12	1
1.601883173	11	1
1.429397583	11	0
-1.216737151	11	0
1.1069628	11	0
1.246190786	11	1
1.415846705	11	0
1.668933153	11	0
1.727523446	11	1
-0.07355246	8	0
1.293025851	8	0
1.634414	8	0
1.688525677	8	0
1.618007898	8	0
1.514647365	8	0
1.468529105	8	0
1.706928253	8	0
1.106828809	5	0
1.027746201	5	0
1.262565374	5	0
1.399987698	5	0
1.58957	5	0
1.491832614	5	0
1.373514771	5	0
1.459467411	5	0
1.224856	6	0
1.175223351	6	0
1.596673608	6	0
1.512974501	6	0
1.618007898	6	0
1.514647365	6	0
1.851254702	6	0
1.861079	6	1
2.563853741	15	1
2.530633211	15	1
2.17079258	15	1
2.197422504	15	1
2.454636812	15	1
2.069024	15	1
2.428656	15	0
2.60208869	15	1
1.501065731	12	0
1.403628707	12	0
1.058481693	12	0
1.146991134	12	0
1.171720743	12	0
1.075348139	12	0
1.077325463	12	0
1.09666872	12	0
1.304898739	11	0
1.203972816	11	0
1.285038233	11	0
1.173516393	11	0
1.114524245	11	0
1.140434742	11	0
1.371391296	11	0
2.094187737	11	0
1.090123415	11	0
0.8966924	11	0
0.8024934	11	0
1.684383	11	0
1.164603233	11	0
1.729596	11	0
1.946565	11	1
2.074653	11	1
1.235728383	11	0
0.9976364	11	0
1.450438261	11	0
1.494705439	11	1
1.948553681	11	0
1.894669652	11	0
2.256119	11	0
2.266544	11	0
0.9316944	11	0
0.7915872	11	0
1.31507051	11	0
1.437211871	11	0
1.480092883	11	0
1.678950429	11	0
1.654086709	11	0
1.920502305	11	0
-0.8876855	12	0
1.981076598	12	1
1.966351	12	1
2.489866257	12	0
2.320027	12	0
2.193790436	12	0
2.41388	12	0
2.19198966	12	1
1.32064712	11	0
1.1075809	11	0
1.758895397	11	0
1.304936528	11	0
1.320756316	11	0
1.514647365	11	0
2.113619	11	0
1.5713557	11	0
2.132865191	15	0
2.146395683	15	0
2.368899822	15	0
2.37001133	15	0
2.09027648	15	0
2.439650774	15	0
2.548255444	15	0
2.754728	15	0
2.035786152	12	1
1.877701879	12	1
1.872825	12	0
1.897260308	12	1
1.90569	12	1
1.896015	12	1
2.347233772	12	1
2.278748274	12	1
1.050256491	14	0
1.406853	14	0
0.896606	14	0
2.418557167	14	0
1.849600434	14	0
1.75639236	14	0
1.778470397	14	0
1.966439486	14	0
1.00060153	15	0
1.18510437	15	0
1.507080674	15	0
1.296552	15	0
1.665116787	15	0
1.901211619	15	0
1.820483	15	1
2.021730661	15	1
2.043009	15	1
1.989057422	15	1
1.872825	15	1
1.973246217	15	1
2.023473	15	1
2.24202776	15	1
2.017903	15	1
2.045777	15	0
1.420730591	16	0
1.342875719	16	0
1.416374207	16	0
1.578395367	16	0
1.8858217	16	0
2.037502527	16	0
2.203475237	16	0
2.164509296	16	0
2.075007	12	1
2.111529827	12	1
1.992713571	12	1
2.46581	12	1
2.174323797	12	0
1.705970883	12	0
1.514312506	12	0
1.619707823	12	0
1.119495511	8	0
1.079194188	8	0
0.9125242	8	0
1.032262921	8	0
0.9893992	8	0
1.072814584	8	0
1.052747	8	0
0.9206907	8	0
1.190910816	10	0
1.069446206	10	0
1.230665565	10	0
1.1347785	10	0
1.033850908	10	0
1.010294199	10	0
1.1087749	10	0
1.21157515	10	0
1.782337308	12	0
1.139434338	12	0
1.961316705	12	0
1.188017488	12	0
1.960415	12	0
1.657094121	12	0
1.7951653	12	0
1.527013421	12	0
1.557106376	13	0
1.688150525	13	0
2.160507	13	1
2.237485	13	0
2.566278219	13	0
2.599698	13	0
2.923384	13	0
3.037133217	13	0
0.7028115	12	0
1.391992331	12	1
1.184954762	12	0
0.929984	12	0
0.9260633	12	0
0.08783873	12	0
2.239830256	12	0
1.811519861	12	1
1.650556564	15	0
1.988927484	15	0
2.026975632	15	0
2.053454161	15	0
2.311155	15	0
2.29985261	15	0
2.302330256	15	0
2.342917	15	0
1.871046185	12	0
1.116267204	12	0
1.658858	12	0
1.58676362	12	0
-0.6390869	12	0
1.712603331	12	0
1.830162764	12	0
1.571207523	12	0
1.098562241	13	0
1.740466118	13	0
2.278771	13	0
2.464208841	13	0
2.359945297	13	0
2.504719496	13	0
2.493108511	13	0
2.623219	13	0
1.03912437	13	0
1.351356268	13	0
1.660606265	13	0
1.600138	13	0
1.611243486	13	0
1.685255408	13	0
1.784046	13	0
1.812288761	13	0
1.630321145	15	1
1.771956801	15	0
1.978185415	15	0
1.839354396	15	0
1.944002	15	0
1.889956355	15	0
2.158857822	15	0
2.104958296	15	1
2.245485783	15	0
1.971709	15	0
2.232251	15	0
2.554347515	15	0
2.904641	15	0
2.9661057	15	0
2.990088224	15	0
3.131653547	15	0
2.280908585	11	0
2.040220737	11	1
2.206063509	11	1
2.37712	11	1
2.246419191	11	1
1.94059	11	1
2.256719828	11	1
2.217754	11	1
1.6666888	12	1
1.708582	12	1
1.859402	12	1
1.82113719	12	1
1.910225	12	0
1.874992	12	0
1.922729135	12	0
2.098880291	12	0
0.817683	15	0
0.7727993	15	0
1.169588923	15	0
-0.16476275	15	0
2.570399284	15	0
2.587817	15	0
2.54761219	15	0
2.517528	15	0
1.524960637	12	0
1.609438	12	1
1.619794726	12	0
1.650551796	12	1
1.549015	12	1
1.765961766	12	1
1.745894194	12	1
2.180785418	12	1
1.251218557	11	0
0.361790031	11	0
1.700352	11	1
1.076831222	11	0
1.030221224	11	0
1.003293	11	0
0.8987063	11	0
1.390799	11	0
2.098068	12	0
2.35958457	12	0
2.102528334	12	0
1.947784662	12	0
2.058639526	12	0
2.300416	12	0
0.924035	12	0
2.313545	12	1
1.447999597	12	1
1.498334408	12	1
1.547402501	12	1
-0.7909873	12	1
1.800329447	12	1
1.407924891	12	1
1.539818525	12	0
1.760995507	12	1
1.22276032	11	0
1.171183	11	0
1.233745	11	0
1.204113126	11	0
1.218167543	11	0
1.232509494	11	0
1.304711	11	0
1.368055105	11	1
1.776809	13	0
1.829239	13	0
1.784884453	13	0
1.924314	13	0
2.095733643	13	0
1.939209461	13	0
2.182701826	13	0
2.134204	13	0
2.063185215	12	1
-0.262364268	12	1
2.27829	12	1
2.265977621	12	0
2.002069	12	0
2.550724745	12	1
2.370529413	12	0
2.498910666	12	0
1.918003201	14	0
1.733490586	14	0
1.939563632	14	0
2.17169714	14	0
2.314657688	14	0
2.462753773	14	0
2.628283501	14	0
2.660089493	14	0
1.998972297	12	0
1.650259852	12	0
1.351910472	12	0
1.606406808	12	1
1.849600434	12	1
1.7773242	12	0
1.885799	12	0
2.022467375	12	0
1.538513541	12	0
1.25647676	12	0
1.705794	12	1
1.948553681	12	0
2.369424	12	1
2.564469576	12	1
2.679806471	12	1
2.786848307	12	1
0.8595009	9	0
1.442383885	9	0
1.144840121	9	0
1.514205694	9	0
1.839550138	9	0
1.805182457	9	0
1.557979345	9	0
1.606387	9	0
1.473975	12	0
0.450201	12	0
0.09249415	12	0
1.44545	12	0
0.607719	12	0
0.8458323	12	0
1.039470196	12	1
1.455613852	12	0
1.364618	11	0
1.485029221	11	0
1.736114	11	0
1.750102758	11	0
1.90569	11	0
1.810722709	11	0
2.108424187	11	0
1.748325229	11	0
1.465272	12	0
2.102309704	12	0
1.735993743	12	1
1.2638762	12	0
1.800329447	12	0
1.966632485	12	0
1.785114884	12	0
1.714650273	12	0
-0.236821	13	0
0.271152765	13	0
0.230419964	13	0
1.411161	13	0
1.692521572	13	0
1.485659838	13	0
1.895031214	13	0
1.952050686	13	0
1.224856	11	0
1.442383885	11	0
1.500714	11	0
1.523447	11	0
1.588373	11	0
1.520888448	11	0
1.457437	11	0
1.893691	11	0
1.447999597	12	1
1.609438	12	1
1.547402501	12	1
1.660804868	12	1
1.743171	12	1
1.79336071	12	1
1.851254702	12	1
1.99461031	12	1
1.235905886	10	0
1.13467133	10	0
0.9178749	10	0
1.202103853	10	0
1.518408537	10	0
1.178175092	10	0
1.458212137	10	0
1.393293858	10	0
1.667543888	10	0
1.5839535	10	0
1.740721822	10	0
1.725410104	10	0
1.743171	10	0
1.765961766	10	0
1.745894194	10	0
1.861079	10	0
2.127963543	14	1
1.817077279	14	0
2.160507	14	0
2.108060598	14	0
2.560215235	14	0
2.276787281	14	0
2.459195	14	0
2.387653	14	0
0.1135047	14	0
1.683545828	14	1
1.918966	14	1
1.981343508	14	1
1.48833	14	1
1.475056887	14	1
1.799961448	14	0
2.13074255	14	0
1.630321145	11	0
1.683545828	11	0
1.690503359	11	0
1.897260308	11	0
1.682546377	11	0
2.098595142	11	0
0.5930123	11	1
0.9497234	11	0
0.177886963	8	0
1.324418902	8	0
0.9234912	8	0
1.186345339	8	0
1.060368657	8	0
0.9985167	8	0
2.283518	8	0
1.381505847	8	0
1.630321145	13	0
2.534697294	13	1
2.448189	13	1
2.354018688	13	1
2.241297245	13	1
2.329934359	13	1
2.457390547	13	1
1.966439486	13	0
1.260084748	14	0
1.36431551	14	0
1.547402501	14	0
1.314829826	14	0
1.212542772	14	0
1.178175092	14	0
1.628111124	14	0
1.594286561	14	0
0.5098189	13	0
1.463415	13	0
1.506580472	13	0
1.743986487	13	0
1.95448	13	0
2.011084318	13	0
2.03357625	13	0
2.174848	13	0
2.151168346	12	1
1.869721	12	1
1.53498	12	0
1.160314798	12	0
1.325529575	12	0
1.412456393	12	0
1.628111124	12	0
1.706928253	12	0
1.048965335	11	0
1.112803459	11	0
1.074278712	11	0
1.524040341	11	0
1.267602563	11	0
1.157053471	11	0
0.814336	11	0
1.180607915	11	0
1.213383555	9	0
0.8805727	9	0
1.042966723	9	0
0.8499414	9	1
0.6897017	9	1
0.7622073	9	0
0.9096462	9	0
1.381505847	9	0
1.495731	13	0
1.521960258	13	0
1.452966809	13	0
1.739929199	13	0
1.892584801	13	0
2.205789804	13	0
1.925704122	13	0
2.25992	13	0
1.056437373	11	0
-1.417066	11	0
-0.6700455	11	0
0.7026825	11	0
0.7129337	11	0
0.8200589	11	0
1.068739653	11	0
1.039098859	11	0
1.216968656	9	0
1.053912163	9	0
1.253163099	9	0
1.350716591	9	1
1.352304697	9	1
1.251297355	9	1
1.362524509	9	1
1.18368	9	0
1.093465209	11	1
0.9993327	11	0
1.047210097	11	0
0.451336265	11	0
0.8028132	11	0
0.7065702	11	0
1.074726	11	0
0.6946283	11	0
0.9554163	12	0
1.666008234	12	0
1.019451618	12	0
1.085398197	12	0
0.9502881	12	0
1.387393594	12	0
1.558776498	12	0
1.599297523	12	0
1.739535213	12	0
0.890121	12	0
1.482263207	12	0
1.075938	12	0
1.520969272	12	0
1.603923678	12	0
1.340429	12	0
2.117212534	12	0
1.159187	10	0
1.529395223	10	0
1.467359781	10	0
1.502266526	10	0
1.345707893	10	0
1.407173634	10	0
1.842592716	10	0
2.370103359	10	0
1.165136814	15	0
1.949763775	15	0
1.946097136	15	0
1.987774372	15	0
2.11586833	15	0
2.253914	15	0
2.319288	15	0
2.275608778	15	0
1.59185648	12	1
2.001567	12	1
2.650141716	12	1
2.452459	12	1
2.168054	12	1
2.372097492	12	1
2.085448	12	1
1.982279658	12	1
1.941813827	12	0
1.634755731	12	0
1.6680305	12	0
1.638398767	12	0
1.340994596	12	0
1.191420317	12	0
1.57681787	12	0
1.366001606	12	0
1.265678	6	0
1.711101532	6	0
1.65245533	6	0
1.425712585	6	0
1.478612	6	0
1.578281283	6	0
1.524607539	6	0
1.723996162	6	0
1.818074465	11	0
2.027552128	11	0
2.415343	11	0
2.232077837	11	0
2.542747736	11	0
2.027668476	11	0
2.222818375	11	0
2.238106	11	0
1.428417206	12	0
1.540771842	12	0
1.547686696	12	0
1.361333251	12	0
1.768889	12	0
1.777669668	12	0
1.416758	12	0
1.635019	12	0
1.170362711	10	0
1.496605396	10	0
1.553672	10	0
1.64646244	10	0
1.818678617	10	0
1.754423857	10	0
1.887379408	10	0
1.814773202	10	0
0.014748222	13	1
0.439784348	13	1
1.448783398	13	0
1.255406499	13	0
1.327271	13	0
1.421491146	13	1
1.456839442	13	0
1.381505847	13	0
1.447999597	12	0
1.733490586	12	0
1.872825	12	1
2.043713331	12	0
2.23213315	12	0
2.040030718	12	0
-0.228186816	12	0
2.035432339	12	0
1.640954375	14	0
1.915812135	14	0
2.307313	14	0
2.641700745	14	0
2.652109623	14	0
2.443841457	14	0
2.030237436	14	0
2.282292366	14	0
0.4148759	13	0
1.69423449	13	0
1.621643186	13	0
1.582915545	13	0
1.020155787	13	0
1.333929658	13	0
2.197611332	13	0
2.174311	13	0
0.6679913	10	0
1.243193507	10	0
2.933697	10	1
1.722071171	10	0
1.549015	10	0
2.174508572	10	0
2.074398279	10	0
1.812288761	10	0
1.147183	16	0
1.11436069	16	0
1.208186746	16	0
1.560330391	16	0
1.618007898	16	0
1.871322274	16	0
1.558559	16	0
1.812689424	16	0
1.942335248	12	0
1.560803413	12	0
1.654116	12	0
1.666176796	12	0
1.815708518	12	0
1.976682782	12	1
2.12843585	12	0
2.092671633	12	1
-0.3690777	12	0
1.287354469	12	0
1.820196	12	0
1.471961141	12	0
1.809506	12	0
2.144140244	12	0
1.625266194	12	0
1.665860176	12	0
1.171248913	12	0
0.929536	12	0
0.7469436	12	0
0.998287	12	0
1.394864321	12	0
1.530690432	12	0
1.900045	12	0
1.812288761	12	0
0.9465123	8	0
0.9416085	8	0
1.186673284	8	0
0.8070702	8	0
1.657522678	8	0
1.535766244	8	0
0.5851501	8	0
1.721831679	8	0
1.506268501	10	1
1.285395861	10	0
1.195426106	10	1
1.283577323	10	1
1.441384315	10	1
1.451468468	10	1
1.830256581	10	1
1.945820212	10	0
1.471716	13	0
1.551267266	13	0
1.690503359	13	1
1.843193173	13	1
2.050271273	13	1
1.926047206	13	1
1.981494784	13	1
2.190755	13	1
1.542028546	12	0
1.94591	12	0
1.930791736	12	1
2.064561605	12	1
1.95448	12	1
2.011084318	12	1
2.074398279	12	1
2.217754	12	1
0.8643423	11	0
-0.032789823	11	0
0.4529656	11	0
0.6289368	11	0
0.7409378	11	0
1.178175092	11	0
1.340429	11	0
1.203198791	11	0
0.6257378	14	0
1.171759129	14	0
0.9031591	14	0
1.181936502	14	0
1.148809671	14	0
